tipo_muerte,zona,subzona,distrito,circuito,codigo_subcircuito,subcircuito,codigo_provincia,provincia,codigo_canton,canton,coordenada_y,coordenada_x,area_hecho,lugar,tipo_lugar,fecha_infraccion,hora_infraccion,arma,tipo_arma,presunta_motivacion,presun_motiva_observada,probable_causa_motivada,edad,medida_edad,sexo,genero,etnia,estado_civil,nacionalidad,discapacidad,profesion_registro_civil,instruccion,antecedentes
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PASCUALES,ORQUÍDEAS,09D07C05S07,ORQUÍDEAS 7,9,GUAYAS,901,GUAYAQUIL,"-207,424",-79.91787,URBANO,VÍA PÚBLICA,PUBLICO,09/11/2024,10:00:00,ARMA BLANCA,MACHETE,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA BLANCA,SIN_DATO,SIN_DATO,HOMBRE,MASCULINO,MESTIZO/A,NO DETERMINADO,NO DETERMINADO,NINGUNA,SIN_DATO,SIN_DATO,SIN_DATO
ASESINATO,ZONA 1,SUCUMBÍOS,SHUSHUFINDI,LA PRIMAVERA,21D04C01S01,LA PRIMAVERA 1,21,SUCUMBÍOS,2104,SHUSHUFINDI,"-0,18559",-76.53851,URBANO,CASA/VILLA,PRIVADO,08/11/2024,14:00:00,ARMA DE FUEGO,ESCOPETA,VIOLENCIA COMUNITARIA,RIÑAS,HERIDA POR ARMA DE FUEGO,25,A,HOMBRE,MASCULINO,MESTIZO/A,NO DETERMINADO,COLOMBIA,NINGUNA,SIN_DATO,SIN_DATO,SIN_DATO
ASESINATO,ZONA 1,SUCUMBÍOS,LAGO AGRIO,PARQUE ECOLÓGICO,21D02C03S01,PARQUE ECOLÓGICO 1,21,SUCUMBÍOS,2101,LAGO AGRIO,"0,0801",-76.8999,URBANO,VÍA PÚBLICA,PUBLICO,08/11/2024,20:23:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRAFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,30,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,PESCADOR,SIN_DATO,SIN_DATO
ASESINATO,ZONA 3,TUNGURAHUA,AMBATO NORTE,LA MATRIZ,18D01C03S02,LA MATRIZ 2,18,TUNGURAHUA,1801,AMBATO,"-123,712",-78.62407,URBANO,VÍA PÚBLICA,PUBLICO,08/11/2024,21:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRAFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,17,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO,SIN_DATO
ASESINATO,ZONA 4,MANABÍ,CHONE,BOYACÁ,13D07C09S01,BOYACÁ 1,13,MANABÍ,1303,CHONE,"-0,51427",-80.17265,RURAL,VÍA PÚBLICA,PUBLICO,08/11/2024,20:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,30,A,NO DETERMINADO,MASCULINO,MESTIZO/A,NO DETERMINADO,COLOMBIA,NINGUNA,SIN_DATO,SIN_DATO,SIN_DATO
ASESINATO,ZONA 5,GUAYAS,EMPALME,EMPALME SURESTE,09D15C05S01,EMPALME SURESTE 1,9,GUAYAS,908,EMPALME,"-104,386",-79.63734,URBANO,VÍA PÚBLICA,PUBLICO,08/11/2024,07:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,63,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,INGENIERO,SIN_DATO,SIN_DATO
ASESINATO,ZONA 5,GUAYAS,BALZAR,COLIMES RURAL,09D13C07S01,COLIMES RURAL 1,9,GUAYAS,905,COLIMES,"-150,063",-80.202,RURAL,VÍA PÚBLICA,PUBLICO,08/11/2024,00:30:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,ROBO A PERSONAS,HERIDA POR ARMA DE FUEGO,31,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,JORNALERO,SIN_DATO,SIN_DATO
ASESINATO,ZONA 5,GUAYAS,BALZAR,PALESTINA,09D13C09S02,PALESTINA 2,9,GUAYAS,913,PALESTINA,"-165,174",-79.9878,RURAL,TERRENO BALDIO,PUBLICO,08/11/2024,04:00:00,ARMA CONTUNDENTE,OBJETO CONTUSO,DELINCUENCIA COMÚN,AMENAZA,HERIDAS CONTUSAS,26,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,AGRICULTOR,SIN_DATO,SIN_DATO
ASESINATO,ZONA 5,SANTA ELENA,LIBERTAD SALINAS,ANCONCITO,24D02C08S01,ANCONCITO 1,24,SANTA ELENA,2403,SALINAS,"-23,247",-80.88854,URBANO,VÍA PÚBLICA,PUBLICO,08/11/2024,06:20:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,26,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO,SIN_DATO
ASESINATO,ZONA 5,SANTA ELENA,LIBERTAD SALINAS,ANCONCITO,24D02C08S01,ANCONCITO 1,24,SANTA ELENA,2403,SALINAS,"-23,247",-80.88854,URBANO,VÍA PÚBLICA,PUBLICO,08/11/2024,06:20:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,43,A,HOMBRE,MASCULINO,AFRO,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO,SIN_DATO
ASESINATO,ZONA 7,EL ORO,MACHALA,EL CAMBIO,07D02C12S01,EL CAMBIO 1,7,EL ORO,701,MACHALA,"-325,492",-79.90353,RURAL,VÍA PÚBLICA,PUBLICO,08/11/2024,05:00:00,ARMA BLANCA,MACHETE,DELINCUENCIA COMÚN,TRAFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA BLANCA,22,A,MUJER,FEMENINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,COMERCIANTE,SIN_DATO,SIN_DATO
ASESINATO,ZONA 7,EL ORO,MACHALA,EL CAMBIO,07D02C12S01,EL CAMBIO 1,7,EL ORO,701,MACHALA,"-325,492",-79.90353,RURAL,VÍA PÚBLICA,PUBLICO,08/11/2024,05:00:00,ARMA BLANCA,MACHETE,DELINCUENCIA COMÚN,TRAFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA BLANCA,29,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO,SIN_DATO
ASESINATO,ZONA 7,EL ORO,MACHALA,EL CAMBIO,07D02C12S01,EL CAMBIO 1,7,EL ORO,701,MACHALA,"-325,492",-79.90353,RURAL,VÍA PÚBLICA,PUBLICO,08/11/2024,05:00:00,ARMA BLANCA,MACHETE,DELINCUENCIA COMÚN,TRAFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA BLANCA,32,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,EMPLEADO,SIN_DATO,SIN_DATO
ASESINATO,ZONA 7,EL ORO,MACHALA,EL CAMBIO,07D02C12S01,EL CAMBIO 1,7,EL ORO,701,MACHALA,"-325,492",-79.90353,RURAL,VÍA PÚBLICA,PUBLICO,08/11/2024,05:00:00,ARMA BLANCA,MACHETE,DELINCUENCIA COMÚN,TRAFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA BLANCA,23,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,BACHILL. EN CIENCIAS,SIN_DATO,SIN_DATO
ASESINATO,ZONA 7,EL ORO,MACHALA,EL CAMBIO,07D02C12S01,EL CAMBIO 1,7,EL ORO,701,MACHALA,"-325,402",-79.90177,RURAL,VÍA PÚBLICA,PUBLICO,08/11/2024,21:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRAFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,27,A,MUJER,FEMENINO,MESTIZO/A,NO DETERMINADO,VENEZUELA,NINGUNA,SIN_DATO,SIN_DATO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,ESTEROS,TRINITARIA SUR,09D02C05S03,TRINITARIA SUR 3,9,GUAYAS,901,GUAYAQUIL,"-224,356",-79.92495,URBANO,CASA/VILLA,PRIVADO,08/11/2024,21:20:00,ARMA DE FUEGO,OTRO,DELINCUENCIA COMÚN,TRAFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,27,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,MAQUINISTA,SIN_DATO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,ESTEROS,TRINITARIA SUR,09D02C05S03,TRINITARIA SUR 3,9,GUAYAS,901,GUAYAQUIL,"-224,356",-79.92495,URBANO,CASA/VILLA,PRIVADO,08/11/2024,21:20:00,ARMA DE FUEGO,OTRO,DELINCUENCIA COMÚN,TRAFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,15,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,9 DE OCTUBRE,CRISTO DEL CONSUELO,09D03C07S02,CRISTO DEL CONSUELO 2,9,GUAYAS,901,GUAYAQUIL,"-222,045",-79.9007,URBANO,VÍA PÚBLICA,PUBLICO,08/11/2024,23:45:00,ARMA DE FUEGO,OTRO,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,35,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,MONTE SINAÍ,09D08C05S08,MONTE SINAÍ 8,9,GUAYAS,901,GUAYAQUIL,"-212,742",-80.0012,URBANO,VÍA PÚBLICA,PUBLICO,08/11/2024,20:30:00,ARMA CONTUNDENTE,OBJETO CONTUSO,DELINCUENCIA COMÚN,ROBO A PERSONAS,HERIDAS CONTUSAS,48,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,OBRERO,SIN_DATO,SIN_DATO
HOMICIDIO,ZONA 9,D.M. QUITO,EUGENIO ESPEJO,COCHAPAMBA,17D05C11S05,COCHAPAMBA 5,17,PICHINCHA,1701,QUITO,"-0,12131",-78.51014,URBANO,VÍA PÚBLICA,PUBLICO,08/11/2024,03:00:00,ARMA BLANCA,CUCHILLO,VIOLENCIA COMUNITARIA,RIÑAS,HERIDA POR ARMA BLANCA,34,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,BACHILLERATO,SIN_DATO
HOMICIDIO,ZONA 9,D.M. QUITO,LA DELICIA,LA BOTA,17D03C18S01,LA BOTA 1,17,PICHINCHA,1701,QUITO,"-0,11028",-78.46963,URBANO,TERRENO BALDIO,PUBLICO,08/11/2024,10:00:00,CONSTRICTORA,CORREA,DELINCUENCIA COMÚN,ROBO A PERSONAS,ESTRANGULACION,25,A,HOMBRE,MASCULINO,INDIGENA,NO DETERMINADO,ECUADOR,NINGUNA,SIN_DATO,SIN_DATO,SIN_DATO
HOMICIDIO,ZONA 9,D.M. QUITO,LA DELICIA,LA BOTA,17D03C18S01,LA BOTA 1,17,PICHINCHA,1701,QUITO,"-0,11028",-78.46963,URBANO,TERRENO BALDIO,PUBLICO,08/11/2024,10:00:00,CONSTRICTORA,CORREA,DELINCUENCIA COMÚN,ROBO A PERSONAS,ESTRANGULACION,45,A,MUJER,FEMENINO,INDIGENA,NO DETERMINADO,ECUADOR,NINGUNA,SIN_DATO,SIN_DATO,SIN_DATO
FEMICIDIO,ZONA 9,D.M. QUITO,ELOY ALFARO - DMQ,MENA,17D06C08S04,MENA 4,17,PICHINCHA,1701,QUITO,"-0,25137",-78.56954,RURAL,QUEBRADAS,PUBLICO,08/11/2024,21:30:00,ARMA BLANCA,CUCHILLO,VIOLENCIA INTRAFAMILIAR,SENTIMENTAL,HERIDA POR ARMA BLANCA,73,A,MUJER,FEMENINO,MESTIZO/A,DIVORCIADO,ECUADOR,NINGUNA,QUEHACER. DOMESTICOS,SIN_DATO,SIN_DATO
ASESINATO,ZONA 2,ORELLANA,ORELLANA LORETO,COCA OCCIDENTE,22D02C05S04,COCA OCCIDENTE 4,22,ORELLANA,2201,ORELLANA,"-0,44064",-77.00542,URBANO,VÍA PÚBLICA,PUBLICO,07/11/2024,22:41:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,20,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,JORNALERO,SIN_DATO,SIN_DATO
ASESINATO,ZONA 3,COTOPAXI,PANGUA,MORASPUNGO,05D03C01S01,MORASPUNGO 1,5,COTOPAXI,503,PANGUA,"-120,112",-79.2814,RURAL,CASA/VILLA,PRIVADO,07/11/2024,01:45:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,50,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,POLICIA SERV. PASIVO,SIN_DATO,SIN_DATO
ASESINATO,ZONA 4,MANABÍ,PORTOVIEJO,LOS CEREZOS,13D01C03S01,LOS CEREZOS 1,13,MANABÍ,1301,PORTOVIEJO,"-106,242",-80.45269,URBANO,VÍA PÚBLICA,PUBLICO,07/11/2024,11:40:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,31,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,BACHILLERATO,SIN_DATO
ASESINATO,ZONA 4,MANABÍ,PORTOVIEJO,LOS CEREZOS,13D01C03S01,LOS CEREZOS 1,13,MANABÍ,1301,PORTOVIEJO,"-105,712",-80.46351,URBANO,RÍO,PUBLICO,07/11/2024,10:00:00,OTROS,NINGUNA,DELINCUENCIA COMÚN,AMENAZA,ESTRANGULACION,40,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,EMPLEADO PRIVADO,SIN_DATO,SIN_DATO
ASESINATO,ZONA 5,GUAYAS,YAGUACHI,BOLICHE,09D21C03S01,BOLICHE 1,9,GUAYAS,920,SAN JACINTO DE YAGUACHI,"-225,529",-79.63513,URBANO,VÍA PÚBLICA,PUBLICO,07/11/2024,05:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,ROBO DE MOTOS,HERIDA POR ARMA DE FUEGO,24,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,VISUAL,ESTUDIANTE,SIN_DATO,SIN_DATO
SICARIATO,ZONA 5,GUAYAS,YAGUACHI,VIRGEN DE FÁTIMA,09D21C04S01,VIRGEN DE FÁTIMA 1,9,GUAYAS,920,SAN JACINTO DE YAGUACHI,"-224,843",-79.65038,URBANO,VÍA PÚBLICA,PUBLICO,07/11/2024,10:40:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,52,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO,SIN_DATO
ASESINATO,ZONA 5,GUAYAS,DAULE,JUAN BAUTISTA AGUIRRE,09D19C02S02,JUAN BAUTISTA AGUIRRE 2,9,GUAYAS,906,DAULE,"-205,946",-79.92274,URBANO,CENTROS COMERCIALES,PRIVADO,07/11/2024,18:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,18,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO,SIN_DATO
ASESINATO,ZONA 5,LOS RÍOS,BABAHOYO,BARREIRO,12D01C04S01,BARREIRO 1,12,LOS RÍOS,1201,BABAHOYO,"-179,434",-79.52737,URBANO,CASA/VILLA,PRIVADO,07/11/2024,13:50:00,ARMA DE FUEGO,OTROS ARMA CORTA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,9,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,NINGUNA,SIN_DATO,SIN_DATO
ASESINATO,ZONA 7,EL ORO,MACHALA,LAS KATYAS,07D02C14S03,LAS KATYAS 3,7,EL ORO,701,MACHALA,"-324,772",-79.93469,URBANO,VÍA PÚBLICA,PUBLICO,07/11/2024,21:00:00,ARMA DE FUEGO,FUSIL,DELINCUENCIA COMÚN,TRAFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,42,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,BACHILLERATO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PORTETE,SUBURBIO,09D04C06S02,SUBURBIO 2,9,GUAYAS,901,GUAYAQUIL,"-222,841",-79.94455,URBANO,VÍA PÚBLICA,PUBLICO,07/11/2024,13:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRAFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,20,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,FORTIN,09D08C02S02,FORTIN 2,9,GUAYAS,901,GUAYAQUIL,"-211,189",-79.95583,URBANO,VÍA PÚBLICA,PUBLICO,07/11/2024,14:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRAFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,41,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,EMPLEADO,SIN_DATO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,PARAÍSO LA FLOR,09D08C03S02,PARAÍSO LA FLOR 2,9,GUAYAS,901,GUAYAQUIL,"-209,825",-79.96047,URBANO,CASA/VILLA,PRIVADO,07/11/2024,20:40:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRAFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,57,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,BASICA,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,CEIBOS,PUERTO HONDO,09D09C02S02,PUERTO HONDO 2,9,GUAYAS,901,GUAYAQUIL,"-218,817",-80.03009,URBANO,VÍA PÚBLICA,PUBLICO,07/11/2024,05:00:00,OTROS,NINGUNA,DELINCUENCIA COMÚN,AMENAZA,ESTRANGULACION,30,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,BACHILL. EN CIENCIAS,SIN_DATO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,NUEVA PROSPERINA,FLOR DE BASTIÓN,09D08C04S08,FLOR DE BASTIÓN 8,9,GUAYAS,901,GUAYAQUIL,"-209,713",-79.95944,URBANO,VÍA PÚBLICA,PUBLICO,07/11/2024,14:40:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,TRAFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,37,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,ESTUDIANTE,PRIMARIA,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PORTETE,SUBURBIO,09D04C06S05,SUBURBIO 5,9,GUAYAS,901,GUAYAQUIL,"-221,654",-79.93095,URBANO,LAGUNA - LAGO,PUBLICO,07/11/2024,15:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,28,A,HOMBRE,MASCULINO,MESTIZO/A,NO DETERMINADO,NO DETERMINADO,NINGUNA,SIN_DATO,SIN_DATO,SIN_DATO
ASESINATO,ZONA 8,D.M. GUAYAQUIL,PROGRESO,PROGRESO,09D10C03S01,PROGRESO 1,9,GUAYAS,901,GUAYAQUIL,"-220,602",-80.10624,URBANO,LAGUNA - LAGO,PUBLICO,07/11/2024,00:00:00,OTROS,NINGUNA,DELINCUENCIA COMÚN,AMENAZA,SUMERSION,29,A,HOMBRE,MASCULINO,NO DETERMINADO,SOLTERO,OTROS,NINGUNA,SIN_DATO,SIN_DATO,SIN_DATO
HOMICIDIO,ZONA 1,ESMERALDAS,ATACAMES,TONSUPA,08D03C06S01,TONSUPA 1,8,ESMERALDAS,806,ATACAMES,"0,87479",-79.81572,URBANO,CASA/VILLA,PRIVADO,06/11/2024,11:00:00,ARMA BLANCA,MACHETE,VIOLENCIA COMUNITARIA,RIÑAS,HERIDA POR ARMA BLANCA,21,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,BACHILLER SERVICIOS,SIN_DATO,SIN_DATO
ASESINATO,ZONA 2,ORELLANA,ORELLANA LORETO,COCA OCCIDENTE,22D02C05S02,COCA OCCIDENTE 2,22,ORELLANA,2201,ORELLANA,"-0,45642",-76.99609,URBANO,VÍA PÚBLICA,PUBLICO,06/11/2024,22:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,29,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,AGRICULTOR,SIN_DATO,SIN_DATO
ASESINATO,ZONA 4,MANABÍ,MANTA,MARÍA AUXILIADORA,13D02C08S03,MARÍA AUXILIADORA 3,13,MANABÍ,1308,MANTA,"-0,96426",-80.71283,URBANO,VÍA PÚBLICA,PUBLICO,06/11/2024,21:30:00,ARMA DE FUEGO,OTROS ARMA LARGA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,78,A,HOMBRE,MASCULINO,MESTIZO/A,VIUDO,ECUADOR,NINGUNA,EBANISTA,SIN_DATO,SIN_DATO
ASESINATO,ZONA 4,MANABÍ,MANTA,MARÍA AUXILIADORA,13D02C08S03,MARÍA AUXILIADORA 3,13,MANABÍ,1308,MANTA,"-0,96426",-80.71283,URBANO,VÍA PÚBLICA,PUBLICO,06/11/2024,21:30:00,ARMA DE FUEGO,OTROS ARMA LARGA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,22,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,BACHILL. EN CIENCIAS,SIN_DATO,SIN_DATO
ASESINATO,ZONA 4,MANABÍ,MANTA,MARÍA AUXILIADORA,13D02C08S03,MARÍA AUXILIADORA 3,13,MANABÍ,1308,MANTA,"-0,96426",-80.71283,URBANO,VÍA PÚBLICA,PUBLICO,06/11/2024,21:30:00,ARMA DE FUEGO,OTROS ARMA LARGA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,51,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,BUZO,SIN_DATO,SIN_DATO
ASESINATO,ZONA 4,MANABÍ,MANTA,MARÍA AUXILIADORA,13D02C08S03,MARÍA AUXILIADORA 3,13,MANABÍ,1308,MANTA,"-0,96426",-80.71283,URBANO,VÍA PÚBLICA,PUBLICO,06/11/2024,21:30:00,ARMA DE FUEGO,OTROS ARMA LARGA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,33,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO,SIN_DATO
ASESINATO,ZONA 4,MANABÍ,MANTA,MARÍA AUXILIADORA,13D02C08S03,MARÍA AUXILIADORA 3,13,MANABÍ,1308,MANTA,"-0,96426",-80.71283,URBANO,VÍA PÚBLICA,PUBLICO,06/11/2024,21:30:00,ARMA DE FUEGO,OTROS ARMA LARGA,DELINCUENCIA COMÚN,TRAFICO INTERNOS DE DROGAS (MICROTRÁFICO),HERIDA POR ARMA DE FUEGO,32,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,BACH TEC/MECA/INDUST,SIN_DATO,SIN_DATO
ASESINATO,ZONA 4,MANABÍ,MANTA,MARÍA AUXILIADORA,13D02C08S03,MARÍA AUXILIADORA 3,13,MANABÍ,1308,MANTA,"-0,96426",-80.71283,URBANO,VÍA PÚBLICA,PUBLICO,06/11/2024,21:30:00,ARMA DE FUEGO,OTROS ARMA LARGA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,57,A,HOMBRE,MASCULINO,MESTIZO/A,CASADO,ECUADOR,NINGUNA,ESTUDIANTE,SIN_DATO,SIN_DATO
ASESINATO,ZONA 4,MANABÍ,MANTA,MARÍA AUXILIADORA,13D02C08S03,MARÍA AUXILIADORA 3,13,MANABÍ,1308,MANTA,"-0,96426",-80.71283,URBANO,VÍA PÚBLICA,PUBLICO,06/11/2024,21:30:00,ARMA DE FUEGO,OTROS ARMA LARGA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,71,A,HOMBRE,MASCULINO,MESTIZO/A,VIUDO,ECUADOR,NINGUNA,CONTADOR,SIN_DATO,SIN_DATO
ASESINATO,ZONA 5,BOLÍVAR,CHILLANES,SAN JOSÉ DEL TAMBO,02D02C01S01,SAN JOSÉ DEL TAMBO 1,2,BOLÍVAR,202,CHILLANES,"-196,328",-79.2557,RURAL,CASA/VILLA,PRIVADO,06/11/2024,05:00:00,ARMA DE FUEGO,REVOLVER,DELINCUENCIA COMÚN,ROBO A DOMICILIOS,HERIDA POR ARMA DE FUEGO,31,A,HOMBRE,MASCULINO,MESTIZO/A,SOLTERO,ECUADOR,NINGUNA,EMPLEADO,SIN_DATO,SIN_DATO
ASESINATO,ZONA 5,GUAYAS,PLAYAS,PLAYAS,09D22C01S01,PLAYAS 1,9,GUAYAS,921,PLAYAS,"-263,579",-80.39708,URBANO,VÍA PÚBLICA,PUBLICO,06/11/2024,18:00:00,ARMA DE FUEGO,PISTOLA,DELINCUENCIA COMÚN,AMENAZA,HERIDA POR ARMA DE FUEGO,61,A,MUJER,FEMENINO,AFRO,SOLTERO,ECUADOR,NINGUNA,QUEHACER. DOMESTICOS,SIN_DATO,SIN_DATO
